y,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
2.75,4,2.25,2300.0,4600.0,1.5,A0,0,7,1340,960,1540.0,3000.0,111
3.949,3,2.5,,4399.0,2.0,A0,0,7,2270,0,2060.0,4399.0,8
4.595,3,2.5,1700.0,3150.0,2.0,A0,0,8,1700,0,1700.0,3600.0,10
3.435,3,2.0,1800.0,12440.0,1.0,A0,0,8,1220,580,2460.0,12352.0,37
17.475,4,4.5,6380.0,88714.0,2.0,A0,0,12,6380,0,3040.0,7113.0,9
5.65,4,2.5,2320.0,11259.0,2.0,A0,0,9,2320,0,2820.0,11770.0,33
5.4308,3,2.5,2030.0,6500.0,2.0,A0,0,8,2030,0,2030.0,8485.0,27
3.08,3,1.75,1410.0,7215.0,1.0,A0,0,7,1410,0,1550.0,7600.0,48
3.775,3,1.75,2040.0,15695.0,1.0,A0,0,8,2040,0,2280.0,14400.0,56
2.113,3,2.75,2000.0,6405.0,1.0,A0,0,8,1260,740,2130.0,6510.0,51
8.19,4,2.5,3800.0,22029.0,2.0,A0,0,9,3800,0,3170.0,24979.0,22
8.0,3,2.5,1820.0,6848.0,1.0,A0,0,7,1820,0,2080.0,11700.0,62
1.435,4,1.75,1400.0,25500.0,1.0,A0,0,7,1400,0,,25500.0,51
3.25,3,1.5,1950.0,4473.0,1.0,A0,0,6,1530,420,2670.0,14256.0,101
4.105,4,2.5,1800.0,4500.0,2.0,A0,0,8,1800,0,1800.0,4500.0,16
2.655,3,1.75,1810.0,10463.0,1.0,A0,0,7,1810,0,1620.0,8551.0,46
3.75,3,2.5,2530.0,8116.0,2.0,A0,0,8,2530,0,2280.0,8791.0,14
9.1,4,3.25,4030.0,36762.0,2.0,A0,0,11,4030,0,4090.0,40371.0,27
13.93,4,3.25,5010.0,34460.0,2.0,A0,0,12,5010,0,4760.0,34460.0,27
4.085,3,2.0,1200.0,2016.0,1.0,A0,1,7,600,600,1730.0,4520.0,84
2.9,3,1.5,1310.0,8160.0,1.0,A0,0,7,1310,0,1090.0,7560.0,65
5.74,3,2.0,1810.0,17006.0,2.0,A1,4,8,1810,0,2180.0,24911.0,102
9.05,4,1.75,2260.0,17711.0,1.0,A0,1,9,2260,0,2880.0,16594.0,47
9.7,4,2.25,2630.0,4000.0,2.0,A0,0,9,1810,820,,4700.0,106
4.74,2,1.0,1140.0,5400.0,1.0,A0,0,7,1140,0,1520.0,4800.0,107
5.5,5,3.5,4010.0,6000.0,2.0,A0,3,9,2560,1450,,6000.0,18
2.75,4,2.5,2530.0,10155.0,2.0,A0,0,8,2530,0,2330.0,7205.0,17
2.65,3,1.0,1250.0,4800.0,1.0,A0,0,7,1250,0,1404.0,4800.0,64
4.5,3,1.75,1560.0,6000.0,1.0,A0,0,6,780,780,1560.0,1734.0,71
5.16975,3,2.75,3230.0,5250.0,2.0,A0,0,9,2680,550,2710.0,5250.0,1
2.85,6,1.75,2230.0,10080.0,1.0,A0,0,7,1390,840,2110.0,8475.0,46
7.5,2,1.75,2050.0,4000.0,1.5,A0,2,8,2050,0,1940.0,4000.0,36
7.9,3,1.75,2090.0,4725.0,2.0,A0,0,7,1610,480,1280.0,4725.0,68
2.11,3,1.75,1770.0,9000.0,1.0,A0,0,7,1090,680,1520.0,21141.0,61
3.425,4,1.0,1390.0,10800.0,1.5,A0,0,7,1390,0,1390.0,9360.0,74
3.3,3,2.0,1240.0,14404.0,1.0,A0,0,7,1240,0,1350.0,9990.0,27
3.45,3,1.75,1720.0,8102.0,1.0,A0,0,6,860,860,1440.0,8106.0,75
5.8,5,3.25,3690.0,12353.0,2.0,A0,0,9,3690,0,2290.0,9082.0,38
2.4,4,1.0,1300.0,8400.0,1.5,A0,0,7,1300,0,1330.0,8400.0,62
2.95,4,3.0,2580.0,5511.0,2.0,A0,0,8,2580,0,2010.0,5600.0,16
2.05,3,2.5,1610.0,10022.0,2.0,A0,0,7,1610,0,1820.0,10017.0,19
3.39,3,2.5,,4540.0,2.5,A0,0,8,2490,0,2640.0,3844.0,3
7.5,4,2.25,2770.0,9340.0,2.0,A0,0,9,2770,0,3010.0,9340.0,36
4.85,2,2.0,1680.0,4647.0,1.0,A0,0,8,1680,0,1680.0,4950.0,7
2.72,3,2.5,1680.0,4308.0,2.0,A0,0,7,1680,0,2160.0,4182.0,11
2.52,4,1.75,1840.0,5100.0,1.0,A0,0,5,1840,0,2160.0,5400.0,82
2.94,4,2.75,2420.0,6495.0,2.0,A0,0,8,2420,0,,6200.0,10
3.295,2,2.0,1320.0,3060.0,1.5,A0,0,6,1320,0,1410.0,3264.0,105
4.9,3,1.0,910.0,5212.0,1.0,A0,0,7,910,0,,6300.0,64
3.5,5,2.75,1340.0,11583.0,1.0,A0,0,7,1190,150,1950.0,10514.0,53
2.545,3,2.5,2120.0,22482.0,1.0,A0,0,7,1360,760,2330.0,16016.0,36
3.89,3,1.0,1320.0,3625.0,2.0,A0,0,7,1320,0,1660.0,5438.0,115
5.33,2,1.0,1390.0,3600.0,1.0,A0,0,7,1010,380,1590.0,3600.0,102
6.8525,5,2.75,2540.0,8250.0,1.0,A0,0,7,1440,1100,2540.0,11000.0,62
6.35,4,3.0,2750.0,7500.0,1.0,A0,0,8,1630,1120,2440.0,7500.0,49
6.5,4,2.25,3440.0,14237.0,2.0,A0,0,9,3440,0,3250.0,18365.0,33
2.85,3,1.0,,10988.0,1.0,A0,0,7,1160,0,1670.0,51376.0,50
2.7,2,2.25,860.0,696.0,2.0,A0,0,9,860,0,,3000.0,6
2.58,4,2.0,2750.0,9001.0,1.0,A0,0,8,2750,0,1340.0,11050.0,7
6.64,5,4.0,4660.0,9900.0,2.0,A0,2,9,2600,2060,3380.0,9900.0,36
2.588,5,3.0,1980.0,3868.0,1.0,A0,0,7,1220,760,1970.0,3868.0,25
8.45,4,1.5,1850.0,3600.0,2.0,A0,0,8,1660,190,1970.0,3600.0,86
3.95,4,2.5,2520.0,9684.0,2.0,A0,0,8,2520,0,2090.0,10133.0,21
7.0,4,2.5,3890.0,34513.0,2.0,A0,0,10,3890,0,3600.0,28435.0,19
0.15,2,1.0,790.0,2640.0,1.0,A0,0,7,790,0,1310.0,2064.0,42
7.80169,4,2.5,2970.0,5050.0,2.0,A0,0,8,2970,0,2810.0,4998.0,1
6.1,4,2.5,2650.0,25248.0,1.0,A0,2,9,2330,320,3020.0,23135.0,61
3.7495,4,2.5,2420.0,5244.0,2.0,A0,0,9,2420,0,1400.0,5250.0,8
2.5,4,2.25,1870.0,9680.0,1.0,A0,0,7,1170,700,2000.0,9790.0,56
4.5,4,2.5,3670.0,9958.0,2.0,A0,0,10,3670,0,3300.0,10679.0,10
3.45,3,1.75,1820.0,22320.0,1.0,A0,0,7,1250,570,2030.0,22320.0,38
2.46,3,2.5,2020.0,4183.0,2.0,A0,0,7,2020,0,2030.0,4140.0,3
7.75,5,2.5,2800.0,11325.0,1.0,A0,0,8,1400,1400,2510.0,13700.0,45
2.41,4,2.5,2010.0,7226.0,2.0,A0,0,8,2010,0,2160.0,7696.0,20
3.27,4,2.75,2950.0,15540.0,1.0,A0,0,8,2120,830,,17136.0,41
3.485,3,2.25,1890.0,7498.0,1.0,A0,0,7,1190,700,1660.0,8100.0,28
4.5,5,2.75,2880.0,8364.0,2.0,A0,0,9,2880,0,3010.0,8296.0,9
7.85,4,4.5,4040.0,8400.0,2.0,A0,0,9,3220,820,3940.0,8400.0,9
7.175,3,1.5,1960.0,2400.0,2.0,A0,0,8,1330,630,2090.0,4000.0,104
2.62,4,2.5,2470.0,5100.0,2.0,A0,0,8,2470,0,2240.0,5123.0,10
8.865,3,2.5,3910.0,14000.0,2.0,A0,0,10,3910,0,2280.0,14000.0,16
1.222,3,1.0,1140.0,8775.0,1.0,A0,0,6,990,150,,8775.0,73
3.5,3,1.75,2500.0,6840.0,1.0,A0,0,8,1300,1200,1580.0,8691.0,58
2.5,4,2.5,2963.0,5797.0,2.0,A0,0,9,2963,0,2665.0,6119.0,9
1.45,5,2.5,1760.0,10200.0,1.5,A0,0,6,1760,0,1370.0,7620.0,90
3.6,5,2.25,1970.0,15247.0,1.0,A0,0,7,1450,520,1300.0,10800.0,29
5.8,4,2.25,2170.0,4080.0,2.0,A0,0,7,1920,250,1890.0,4400.0,35
3.6,4,2.25,2210.0,14073.0,1.0,A0,0,8,1630,580,2340.0,11340.0,37
1.45,4,1.75,2020.0,7840.0,1.0,A0,0,7,1010,1010,1750.0,8140.0,47
2.18,4,1.0,1130.0,8308.0,1.5,A0,0,6,1130,0,1130.0,8652.0,71
9.95,4,2.5,2740.0,5000.0,2.0,A0,0,9,2740,0,1660.0,5000.0,3
4.5995,5,1.5,2240.0,6337.0,1.0,A0,0,8,1280,960,1870.0,6380.0,59
6.75,4,2.5,2930.0,8641.0,2.0,A0,0,8,2930,0,2120.0,11175.0,5
3.23,3,1.75,1830.0,27468.0,1.0,A0,0,7,1830,0,1860.0,10180.0,61
2.75,7,3.0,2800.0,9569.0,1.0,A0,2,7,1400,1400,2150.0,7333.0,52
6.9,3,2.25,3190.0,324086.0,2.0,A0,2,9,3190,0,3190.0,217800.0,33
7.05,4,2.25,2260.0,16188.0,1.0,A0,0,10,2260,0,2840.0,10158.0,31
3.96,2,1.0,840.0,5100.0,1.0,A0,0,7,840,0,1550.0,5100.0,66
5.3,2,1.0,860.0,6510.0,1.0,A0,0,7,860,0,1740.0,10800.0,63
8.26,4,2.75,3030.0,18400.0,1.5,A0,3,9,2360,670,3030.0,12486.0,42
13.2495,4,2.75,3870.0,10046.0,2.0,A0,0,11,3870,0,3560.0,10046.0,10
5.7,4,2.75,2340.0,6350.0,1.0,A0,0,7,1310,1030,2020.0,6350.0,41
1.2,3,1.0,1310.0,9554.0,1.0,A0,0,7,960,350,1310.0,9845.0,53
1.73,3,2.5,2120.0,6840.0,1.0,A0,0,7,1220,900,1820.0,8200.0,31
2.85,4,2.0,1650.0,7552.0,1.0,A0,0,7,860,790,1410.0,7199.0,38
2.55,3,2.0,1400.0,218252.0,1.0,A0,0,7,1400,0,2230.0,218222.0,18
2.8495,3,2.5,2210.0,6280.0,2.0,A0,0,8,2210,0,2250.0,5972.0,12
4.31,3,1.75,2180.0,7700.0,1.0,A0,0,8,1480,700,2180.0,7604.0,54
2.03,4,2.25,2400.0,7738.0,1.5,A0,0,8,2400,0,,8452.0,51
5.15,3,2.5,2400.0,99752.0,1.0,A0,0,9,2400,0,2800.0,98010.0,19
11.75,4,4.25,4980.0,13000.0,2.0,A0,3,9,3080,1900,2840.0,11308.0,33
2.0,4,1.5,1610.0,6923.0,1.0,A0,0,6,1010,600,1320.0,7684.0,46
2.29,4,2.0,1810.0,8750.0,1.0,A0,0,7,1110,700,1810.0,8750.0,48
5.77,3,2.25,1920.0,9600.0,1.0,A0,0,8,1560,360,2040.0,9600.0,47
4.2,2,2.0,1580.0,5203.0,1.0,A0,0,8,1580,0,,4770.0,11
2.1,4,2.5,,8190.0,1.0,A0,0,7,1100,770,1590.0,9150.0,38
4.75,4,2.5,,7549.0,2.0,A0,0,9,2810,0,2750.0,7642.0,23
4.06,4,1.75,,9500.0,1.0,A0,0,7,1470,450,1820.0,10091.0,49
3.049,2,1.5,1240.0,1331.0,2.0,A0,0,7,1050,190,1250.0,1431.0,8
1.35,3,1.0,1340.0,306848.0,1.0,A0,0,5,1340,0,1800.0,128066.0,62
4.295,3,2.5,1820.0,1545.0,3.0,A0,2,8,1640,180,1440.0,1290.0,17
2.03,5,1.75,2170.0,9752.0,1.0,A0,0,7,1100,1070,,10609.0,53
4.8251,4,2.0,1580.0,4800.0,1.5,A0,2,7,1580,0,,4800.0,103
8.65,4,2.75,2080.0,4000.0,1.5,A0,0,8,2080,0,1730.0,5000.0,103
1.26,5,1.75,1660.0,78408.0,1.5,A0,0,6,1660,0,1660.0,78408.0,100
11.16,5,2.5,2710.0,14989.0,1.0,A0,0,8,1720,990,3180.0,16624.0,56
2.39,2,1.0,720.0,4920.0,1.0,A0,0,6,720,0,,4920.0,74
1.4,3,1.5,1410.0,8415.0,1.0,A0,0,7,780,630,1440.0,7361.0,33
1.65,3,2.0,1030.0,11118.0,1.0,A0,0,7,1030,0,1300.0,7920.0,45
7.24,3,2.5,2860.0,4442.0,2.0,A0,0,8,2860,0,1440.0,4400.0,15
2.64,3,2.5,1450.0,3748.0,2.0,A0,0,7,1450,0,1970.0,3748.0,11
4.15,1,1.0,850.0,8050.0,1.0,A0,0,6,850,0,1590.0,5180.0,109
1.825,3,1.5,1210.0,12500.0,1.0,A0,0,7,1210,0,1210.0,12500.0,53
4.24,2,1.75,2040.0,114562.0,1.0,A0,0,7,2040,0,1850.0,94960.0,47
2.67,4,1.0,1390.0,9023.0,1.5,A0,0,7,1390,0,1760.0,9023.0,60
5.39,4,2.25,2880.0,9996.0,1.0,A0,0,8,1920,960,2410.0,10584.0,34
5.85,4,2.25,2010.0,15375.0,1.0,A0,0,8,2010,0,1930.0,15375.0,58
3.64,1,1.0,790.0,2400.0,1.0,A0,0,7,790,0,1580.0,2566.0,97
4.02,3,1.0,960.0,3600.0,1.0,A0,0,7,960,0,1580.0,5000.0,109
2.45,3,1.0,1520.0,8870.0,1.5,A0,0,7,1520,0,1520.0,7800.0,64
4.875,2,1.0,1170.0,2800.0,1.5,A0,0,5,1170,0,1660.0,4996.0,110
2.7,2,1.75,1820.0,8409.0,1.0,A0,0,6,910,910,1300.0,8409.0,67
8.15,4,3.25,4360.0,210254.0,1.0,A0,0,10,2320,2040,2410.0,87120.0,15
3.54,5,2.5,2720.0,8120.0,1.0,A0,0,7,1360,1360,,8120.0,45
2.9,3,2.5,2640.0,6715.0,2.0,A0,0,8,1680,960,2260.0,7373.0,24
5.64,4,2.5,2210.0,9875.0,2.0,A0,0,9,2210,0,2440.0,8799.0,25
2.82,5,2.75,1540.0,4000.0,1.0,A0,0,7,1140,400,1630.0,4000.0,25
5.35,3,1.75,1630.0,1500.0,3.0,A0,0,8,1630,0,1570.0,1335.0,1
1.5495,2,1.0,920.0,7716.0,1.0,A0,0,6,920,0,1410.0,7128.0,71
4.60365,4,2.75,2790.0,6969.0,2.0,A0,0,8,2790,0,2620.0,6307.0,3
5.55,4,2.5,2330.0,31705.0,2.0,A0,0,8,2330,0,2460.0,36600.0,35
3.35,3,1.0,1190.0,5280.0,1.0,A0,0,7,1190,0,1280.0,5280.0,58
2.73,2,1.0,,7312.0,1.0,A0,0,5,670,0,860.0,8242.0,73
1.54999,3,1.75,1310.0,6960.0,1.0,A0,0,7,1310,0,1580.0,7200.0,41
6.2,3,2.25,,220300.0,1.5,A0,0,8,2120,480,,215600.0,38
1.26,3,1.0,900.0,7576.0,1.0,A0,0,6,900,0,1220.0,7452.0,56
2.5995,3,2.5,1620.0,2930.0,2.0,A0,0,8,1620,0,,2943.0,13
6.55,3,3.0,3460.0,,2.0,A0,0,9,2560,900,3460.0,12568.0,27
1.85,3,1.75,2170.0,10018.0,1.0,A0,0,7,1630,540,2049.0,15263.0,37
5.95,3,1.75,2160.0,5760.0,1.0,A0,0,8,1260,900,2090.0,5760.0,61
3.2495,5,2.0,2760.0,6420.0,1.0,A0,0,7,1380,1380,1400.0,7112.0,51
3.21,3,1.75,2340.0,5668.0,1.0,A0,0,6,1200,1140,860.0,4800.0,74
1.5,2,1.0,800.0,6050.0,1.0,A0,0,6,800,0,,6050.0,71
3.0,4,1.75,1940.0,15909.0,1.0,A0,0,8,970,970,1940.0,15120.0,41
2.52,3,1.5,1510.0,344124.0,1.0,A0,2,7,1510,0,,169884.0,51
4.8,4,1.75,2260.0,11000.0,1.0,A0,0,8,1620,640,1960.0,10000.0,39
14.45,6,3.5,3720.0,11690.0,2.0,A0,0,10,3720,0,3030.0,11686.0,12
6.75,4,2.25,2420.0,11120.0,1.0,A0,2,8,1620,800,,8497.0,63
1.4,2,1.0,1480.0,5325.0,1.0,A0,0,7,1120,360,1670.0,5800.0,90
4.6,2,1.0,1030.0,4841.0,1.0,A0,0,7,920,110,,4944.0,76
6.57,3,3.75,2670.0,6517.0,2.5,A0,4,8,2020,650,2010.0,6073.0,38
3.16,3,2.0,1490.0,9000.0,1.0,A0,0,8,1490,0,2190.0,9000.0,38
8.9,4,2.5,3920.0,41206.0,2.0,A0,0,10,3920,0,3780.0,36562.0,27
2.55,3,2.5,2210.0,7557.0,2.0,A0,0,9,2210,0,2440.0,8641.0,26
10.75,3,2.25,3250.0,34848.0,1.0,A0,0,10,2260,990,2770.0,21512.0,9
6.2,4,2.5,3010.0,11393.0,2.0,A0,0,8,3010,0,2810.0,11282.0,10
2.7,1,1.0,540.0,10125.0,1.0,A0,0,5,540,0,1840.0,10125.0,54
4.9,5,3.0,2560.0,12480.0,1.0,A0,0,8,1590,970,2500.0,17299.0,3
13.13,3,1.25,2400.0,6653.0,3.0,A0,2,11,2400,0,1910.0,6653.0,23
4.755,2,1.5,930.0,7400.0,1.0,A0,2,7,830,100,1920.0,4152.0,106
3.85,2,1.5,1090.0,4000.0,1.0,A0,0,8,970,120,1700.0,4000.0,64
3.95,3,2.5,1980.0,9725.0,2.0,A0,0,8,1980,0,2070.0,9834.0,21
1.2,2,1.0,1020.0,8100.0,1.0,A0,0,6,1020,0,1200.0,12500.0,75
3.415,4,2.0,2280.0,39848.0,2.0,A0,0,8,2280,0,1900.0,38472.0,24
3.5495,4,1.75,1700.0,10230.0,1.0,A0,0,8,1320,380,2000.0,8006.0,56
3.83,3,2.25,2150.0,9900.0,1.0,A0,0,8,1450,700,,9500.0,38
3.3845,3,2.5,1540.0,1614.0,3.0,A0,0,8,1470,70,1540.0,1418.0,7
3.1,3,1.0,1470.0,11398.0,1.0,A0,0,8,1470,0,1710.0,11407.0,65
6.5,4,2.5,3300.0,28433.0,2.0,A0,0,9,3300,0,3550.0,26386.0,17
2.55,3,2.25,2300.0,35287.0,2.0,A0,0,8,2300,0,1760.0,47916.0,38
8.7,4,2.0,2840.0,13367.0,1.0,A0,0,7,1420,1420,2840.0,12744.0,63
6.3,3,2.0,1460.0,6250.0,1.5,A0,0,7,1460,0,1690.0,4750.0,103
3.77,4,1.5,1580.0,7350.0,1.0,A0,0,7,960,620,,7350.0,52
3.15,3,1.75,,250905.0,1.0,A0,0,7,2092,0,2092.0,217800.0,34
8.241,5,2.5,2410.0,15300.0,1.0,A0,0,8,1400,1010,2440.0,15300.0,40
2.055,4,2.75,2660.0,7754.0,1.5,A0,0,8,1590,1070,2250.0,7754.0,29
3.875,2,2.0,1540.0,7290.0,2.0,A0,0,7,1540,0,1540.0,7072.0,67
9.3805,4,2.5,2480.0,12688.0,1.0,A0,0,9,1820,660,2910.0,11979.0,48
1.9631,2,1.0,870.0,5340.0,1.5,A0,0,6,870,0,,4440.0,109
3.57,3,1.75,1550.0,8134.0,1.0,A0,0,7,1550,0,1360.0,8000.0,56
1.27,3,1.0,1010.0,9750.0,1.0,A0,0,7,1010,0,1230.0,9750.0,46
2.43,3,1.75,1570.0,12506.0,1.0,A0,0,8,1570,0,2120.0,13243.0,56
2.1,4,2.5,2200.0,9397.0,2.0,A0,0,8,2200,0,,9176.0,28
1.75,2,1.5,982.0,846.0,2.0,A0,0,8,806,176,1010.0,3844.0,9
3.5,3,2.25,1820.0,8058.0,1.0,A0,0,7,1260,560,1850.0,7384.0,41
3.485,3,2.0,1770.0,6000.0,1.0,A0,3,7,1100,670,,3000.0,31
2.3,4,2.75,2030.0,8600.0,1.0,A0,0,7,1230,800,1810.0,8600.0,38
5.0,3,1.75,1580.0,11750.0,1.0,A0,0,7,1180,400,2150.0,11750.0,64
1.75,4,2.0,2010.0,7312.0,1.0,A0,0,7,2010,0,2010.0,7650.0,39
1.41,2,1.0,1130.0,12500.0,1.0,A0,0,7,1130,0,1270.0,10798.0,62
4.2,3,1.0,990.0,6000.0,1.0,A0,0,6,990,0,1250.0,6000.0,72
1.81703,3,2.0,1670.0,4441.0,1.0,A0,0,7,1670,0,,4622.0,1
3.5495,3,1.5,2010.0,9480.0,1.0,A0,0,8,1570,440,1920.0,8791.0,64
6.64,6,4.5,4000.0,7500.0,2.0,A0,0,7,4000,0,1380.0,6298.0,37
4.88,4,1.0,1410.0,3376.0,1.5,A0,0,7,1410,0,1040.0,3600.0,104
3.7,3,2.5,1550.0,930.0,2.0,A0,0,8,1060,490,1550.0,1301.0,9
4.2495,3,2.25,2880.0,7200.0,1.0,A0,0,8,1710,1170,1880.0,10200.0,45
7.331,4,3.25,3020.0,13457.0,1.0,A0,0,9,3020,0,,7553.0,59
8.25,8,4.0,4020.0,7500.0,1.0,A0,0,8,2010,2010,1560.0,3737.0,47
3.5495,3,2.25,2060.0,10160.0,1.0,A0,0,8,1340,720,2320.0,11186.0,48
7.1,4,2.5,2990.0,9374.0,2.0,A0,0,9,2990,0,2440.0,8711.0,12
4.065,3,2.25,1840.0,10500.0,2.0,A0,0,7,1840,0,1840.0,7374.0,22
16.2,5,3.0,3320.0,5354.0,2.0,A0,0,9,3320,0,2330.0,4040.0,11
4.19815,3,2.5,1910.0,2091.0,2.0,A0,0,8,1910,0,1630.0,1546.0,1
2.81,3,3.5,2100.0,12384.0,2.0,A0,0,9,2100,0,2400.0,7776.0,35
2.03,4,2.5,1940.0,6887.0,2.0,A0,0,7,1940,0,1870.0,6144.0,25
1.5,3,1.75,1610.0,14182.0,1.0,A0,0,7,1100,510,1510.0,8400.0,37
6.385,5,2.75,2920.0,9163.0,1.0,A0,0,8,1520,1400,2250.0,9163.0,39
9.83,4,2.0,2290.0,11137.0,1.0,A0,0,8,2290,0,2300.0,10463.0,60
2.29,3,1.75,1720.0,6000.0,1.0,A0,2,7,1000,720,1690.0,6000.0,61
8.025,4,2.0,3060.0,8000.0,2.0,A0,0,8,2040,1020,2730.0,5800.0,93
4.7,3,1.75,1810.0,3000.0,1.5,A0,0,7,1810,0,1140.0,3000.0,112
9.05,5,2.5,3160.0,11470.0,1.0,A0,0,9,1780,1380,,11470.0,44
1.83,2,1.0,750.0,7000.0,1.0,A0,0,6,750,0,1100.0,8777.0,83
4.7495,3,2.5,2680.0,5860.0,2.0,A0,0,8,2680,0,2680.0,5860.0,14
2.42625,3,2.75,2770.0,3809.0,1.5,A0,0,7,1770,1000,1440.0,4000.0,90
4.7725,4,2.5,2580.0,5823.0,2.0,A0,0,8,2580,0,2380.0,5823.0,13
3.24,2,1.0,1120.0,8661.0,1.0,A0,0,7,1120,0,1470.0,7205.0,69
5.76,4,2.5,2740.0,7140.0,2.0,A0,0,8,2740,0,2260.0,7035.0,22
6.065,5,2.75,3260.0,11700.0,1.0,A0,0,8,1630,1630,,11700.0,51
2.33,3,1.0,,39150.0,1.5,A0,0,6,1580,400,1860.0,11811.0,83
1.05,3,1.0,1000.0,18513.0,1.0,A0,0,6,1000,0,1280.0,8113.0,75
7.8,4,3.5,3460.0,7702.0,2.0,A0,0,10,3460,0,3380.0,7464.0,5
8.46,4,1.5,2220.0,9496.0,1.0,A0,0,7,1490,730,,8286.0,61
6.875,3,2.25,3330.0,15258.0,2.0,A0,0,10,3330,0,3360.0,14850.0,29
1.7,3,2.0,1690.0,6790.0,1.0,A0,0,7,1360,330,1740.0,6790.0,36
3.0,4,1.0,1450.0,6820.0,1.5,A0,0,6,1450,0,1450.0,6820.0,68
3.7,3,1.75,1120.0,4000.0,1.0,A0,0,7,870,250,1470.0,4000.0,99
3.6,4,2.5,1700.0,6380.0,1.0,A0,0,7,850,850,1380.0,6380.0,75
8.05,3,2.0,2130.0,35169.0,1.0,A0,0,8,2130,0,2860.0,43560.0,26
3.229,3,2.75,2500.0,35245.0,1.0,A0,0,7,1580,920,2060.0,153766.0,15
2.7,3,1.0,1620.0,10610.0,1.0,A0,0,6,1620,0,1680.0,10795.0,57
3.21,2,1.5,950.0,865.0,3.0,A0,0,8,950,0,1290.0,1189.0,9
3.98975,3,2.5,2330.0,3610.0,2.0,A0,0,8,2330,0,,2948.0,16
16.0,4,4.75,4790.0,25412.0,2.0,A0,0,12,4790,0,3830.0,16314.0,16
1.85,3,2.75,1730.0,4131.0,2.0,A0,2,7,1480,250,,4120.0,40
7.625,4,2.5,2700.0,9320.0,2.0,A0,0,8,2700,0,2120.0,8056.0,21
5.75,3,1.5,1380.0,4500.0,1.0,A0,0,7,1380,0,,9000.0,55
5.4,3,2.0,1860.0,42800.0,1.0,A0,0,7,930,930,1980.0,11250.0,32
9.14,6,4.5,3830.0,4800.0,3.0,A0,0,9,3050,780,1990.0,4800.0,96
3.9495,3,2.25,1620.0,8701.0,1.0,A0,0,7,1220,400,1600.0,7910.0,53
9.0,5,2.75,3100.0,10014.0,1.0,A0,2,9,1660,1440,3230.0,10279.0,42
1.43,3,1.5,1330.0,7600.0,1.0,A0,0,7,1330,0,1500.0,7776.0,47
2.571,5,3.5,2660.0,6978.0,2.0,A0,0,8,1980,680,,7294.0,19
2.72,2,1.75,1315.0,2162.0,2.0,A0,0,8,1315,0,1640.0,2128.0,41
12.714,5,1.75,3380.0,20021.0,1.0,A0,0,8,1690,1690,3260.0,19809.0,52
3.25,4,2.5,2530.0,7563.0,1.0,A0,0,7,1440,1090,1960.0,7811.0,37
1.95,3,1.0,1480.0,,1.0,A0,0,6,760,720,1480.0,8934.0,61
2.1,4,3.0,1900.0,7194.0,2.0,A0,0,7,1900,0,1690.0,7194.0,27
1.65,4,1.0,1220.0,8075.0,1.0,A0,0,7,890,330,1290.0,7800.0,46
3.0,4,2.5,2510.0,7245.0,2.0,A0,0,9,2510,0,1830.0,8900.0,8
2.082,4,1.75,1830.0,12540.0,1.0,A0,0,8,1130,700,2020.0,12540.0,57
4.15,4,2.5,3000.0,8645.0,2.0,A0,0,8,3000,0,1930.0,8866.0,30
3.0375,3,2.5,2160.0,3000.0,1.5,A0,0,7,1260,900,1060.0,3500.0,106
7.75,3,2.25,1950.0,3600.0,1.5,A0,0,8,1430,520,1950.0,3600.0,104
1.3495,3,1.5,1380.0,11130.0,1.0,A0,0,7,1380,0,1380.0,9200.0,55
4.05,4,2.5,2080.0,7966.0,1.0,A0,0,7,1200,880,1920.0,7500.0,45
4.0,3,2.25,1580.0,8659.0,1.0,A0,0,7,1220,360,1970.0,9650.0,54
2.52,4,1.0,1900.0,9000.0,1.0,A0,0,7,1290,610,1950.0,10800.0,67
3.25,3,1.75,1920.0,9102.0,1.0,A0,0,7,1920,0,,9760.0,47
2.37,3,2.25,1490.0,974.0,2.0,A0,0,7,1220,270,1490.0,1283.0,6
2.3,3,2.25,1646.0,12414.0,2.0,A0,0,7,1646,0,1654.0,8734.0,19
3.5,4,1.5,1620.0,7875.0,1.0,A0,0,7,1620,0,,8400.0,59
1.4,3,1.0,980.0,5600.0,1.0,A0,0,6,980,0,1840.0,5302.0,66
4.93,3,2.5,1740.0,1308.0,3.0,A0,0,8,1740,0,1740.0,1280.0,7
9.35,5,3.25,3510.0,10930.0,2.0,A0,0,9,3510,0,1970.0,7488.0,2
4.4,3,1.75,1580.0,9147.0,1.0,A0,1,7,1210,370,2600.0,23564.0,48
6.11,3,1.5,,9990.0,2.0,A0,0,8,1840,0,,12474.0,54
10.375,6,4.0,3600.0,6224.0,2.0,A0,0,9,2610,990,1430.0,6224.0,70
9.2316,2,2.5,3010.0,16050.0,1.0,A0,3,9,1260,1750,3010.0,11612.0,39
2.3895,3,1.0,1510.0,6083.0,1.0,A0,0,6,860,650,1510.0,5712.0,75
2.6,3,1.75,2100.0,8298.0,1.0,A0,0,7,1230,870,1700.0,10830.0,63
2.48,3,1.5,,7110.0,1.0,A0,0,8,1720,0,,6840.0,60
5.175,4,3.0,2170.0,8240.0,1.0,A0,0,8,1370,800,2020.0,7944.0,47
4.0383,4,2.5,3274.0,4950.0,2.0,A0,0,9,3274,0,2578.0,4200.0,1
